Customer_ID,Age,Gender,City,Annual_Income,Spending_Score,Online_Purchases,Store_Visits,Membership_Years,Preferred_Category,Avg_Basket_Value,Last_Purchase_Days
10310,41.0,Male,Hyderabad,35945,45.0,25.0,18.0,7.0,Grocery,5580,63.0
10311,50.0,Female,Delhi,34605,63.0,15.0,12.0,4.0,Electronics,2469,43.0
10312,41.0,Female,Pune,102525,28.0,7.0,4.0,4.0,Grocery,3694,51.0
10313,69.0,Male,Mumbai,29692,59.0,21.0,16.0,1.0,Fashion,4172,107.0
10314,28.0,Male,Hyderabad,92153,86.0,33.0,11.0,4.0,Electronics,5793,3.0
10315,66.0,Female,Delhi,22640,21.0,39.0,7.0,6.0,Electronics,7201,163.0
10316,25.0,Male,Bangalore,85740,42.0,27.0,15.0,2.0,Fashion,1656,69.0
10317,53.0,Female,Pune,64810,81.0,45.0,17.0,4.0,Electronics,3664,79.0
10318,55.0,Male,Mumbai,103032,69.0,35.0,15.0,11.0,Fashion,4706,36.0
10319,57.0,Female,Pune,61700,82.0,46.0,10.0,7.0,Fashion,4699,49.0
10320,37.0,Male,Bangalore,19761,17.0,6.0,4.0,13.0,Grocery,5831,1.0
10321,52.0,Male,Mumbai,65299,68.0,39.0,17.0,9.0,Home Decor,2519,170.0
10322,65.0,Female,Bangalore,73991,7.0,42.0,4.0,2.0,Home Decor,4594,169.0
10323,42.0,Male,Pune,66700,89.0,27.0,11.0,8.0,Fashion,4175,73.0
10324,52.0,Male,Delhi,84377,40.0,1.0,4.0,14.0,Grocery,6443,116.0
10325,42.0,Female,Pune,55890,40.0,8.0,12.0,6.0,Fashion,5148,148.0
10326,46.0,Male,Pune,38414,43.0,5.0,10.0,8.0,Grocery,4111,14.0
10327,35.0,Male,Pune,225040,73.0,0.0,14.0,2.0,Grocery,29740,122.0
10328,63.0,Male,Hyderabad,57105,83.0,2.0,18.0,14.0,Home Decor,3940,93.0
10329,35.0,Female,Bangalore,56891,51.0,9.0,6.0,11.0,Home Decor,3401,54.0
10330,19.0,Female,Bangalore,130153,73.0,36.0,5.0,1.0,Grocery,6178,49.0
10331,52.0,Female,Bangalore,101377,23.0,43.0,2.0,7.0,Home Decor,4048,30.0
10332,33.0,Male,Hyderabad,87167,95.0,22.0,13.0,13.0,Grocery,5131,131.0
10333,58.0,Male,Delhi,81150,32.0,32.0,14.0,9.0,Electronics,8464,12.0
10334,,,,77494,,,,,,4020,
10335,50.0,Male,Delhi,77625,17.0,12.0,11.0,2.0,Home Decor,3067,159.0
10336,21.0,Female,Hyderabad,74082,58.0,27.0,4.0,4.0,Fashion,4569,165.0
10337,50.0,Male,Bangalore,71002,86.0,6.0,13.0,13.0,Home Decor,4385,155.0
10338,31.0,Male,Pune,17703,35.0,25.0,8.0,1.0,Fashion,6533,116.0
10339,38.0,Male,Mumbai,60771,30.0,15.0,8.0,11.0,Fashion,2263,152.0
10340,65.0,Female,Mumbai,63992,64.0,39.0,13.0,7.0,Home Decor,10375,112.0
10341,37.0,Male,Delhi,51275,53.0,25.0,10.0,2.0,Home Decor,3559,169.0
10342,25.0,Male,Bangalore,56097,51.0,38.0,13.0,4.0,Home Decor,6050,104.0
10343,24.0,Male,Mumbai,77518,37.0,31.0,13.0,12.0,Home Decor,6868,11.0
10344,20.0,Male,Delhi,89189,90.0,35.0,17.0,2.0,Grocery,5383,91.0
10345,34.0,Male,Hyderabad,77480,6.0,41.0,6.0,1.0,Home Decor,6238,73.0
10346,50.0,Female,Delhi,88561,34.0,0.0,2.0,7.0,Home Decor,5141,16.0
10347,65.0,Male,Delhi,89002,56.0,48.0,17.0,6.0,Home Decor,6264,14.0
10348,29.0,Male,Delhi,62507,96.0,20.0,12.0,2.0,Electronics,4149,175.0
10349,68.0,Male,Pune,83132,25.0,12.0,6.0,14.0,Fashion,3692,158.0
10350,39.0,Male,Delhi,26340,13.0,25.0,5.0,4.0,Home Decor,1439,110.0
10351,39.0,Male,Delhi,60391,63.0,44.0,5.0,12.0,Home Decor,5870,152.0
10352,63.0,Male,Pune,57453,66.0,8.0,9.0,11.0,Fashion,4313,141.0
10353,47.0,Male,Pune,108283,5.0,36.0,3.0,3.0,Fashion,5748,119.0
10354,55.0,Male,Hyderabad,78427,75.0,22.0,5.0,12.0,Grocery,4365,126.0
10355,55.0,Male,Bangalore,36638,11.0,0.0,7.0,3.0,Fashion,7481,9.0
10356,62.0,Male,Mumbai,84864,88.0,1.0,12.0,3.0,Fashion,4671,177.0
10357,68.0,Female,Mumbai,92744,78.0,42.0,7.0,11.0,Electronics,3756,154.0
10358,25.0,Female,Delhi,67758,94.0,27.0,10.0,4.0,Grocery,4202,49.0
10359,44.0,Female,Hyderabad,87256,44.0,35.0,8.0,1.0,Electronics,6002,42.0
10360,44.0,Female,Delhi,7607,99.0,30.0,17.0,1.0,Fashion,10838,173.0
10361,51.0,Male,Mumbai,2516,85.0,40.0,5.0,7.0,Home Decor,7742,114.0
10362,38.0,Female,Pune,40533,69.0,4.0,15.0,5.0,Grocery,2584,77.0
10363,47.0,Female,Bangalore,73725,2.0,36.0,9.0,3.0,Fashion,5472,149.0
10364,50.0,Male,Hyderabad,108304,40.0,24.0,11.0,9.0,Fashion,3432,157.0
10365,45.0,Female,Pune,41839,37.0,7.0,13.0,5.0,Home Decor,4212,92.0
10366,64.0,Female,Bangalore,48658,49.0,33.0,18.0,10.0,Home Decor,4388,152.0
10367,50.0,Male,Hyderabad,361075,98.0,38.0,17.0,3.0,Home Decor,19308,120.0
10368,22.0,Male,Hyderabad,57692,75.0,48.0,9.0,9.0,Grocery,6756,170.0
10369,65.0,Male,Mumbai,56270,36.0,31.0,10.0,1.0,Electronics,4476,84.0
10370,36.0,Female,Pune,59463,75.0,10.0,5.0,14.0,Grocery,5335,103.0
10371,21.0,Female,Hyderabad,102869,73.0,46.0,11.0,9.0,Home Decor,4983,71.0
10372,52.0,Male,Hyderabad,97903,70.0,24.0,15.0,14.0,Grocery,3602,169.0
10373,66.0,Male,Bangalore,70586,34.0,2.0,2.0,5.0,Home Decor,3918,48.0
10374,,,,111362,,,,,,3781,
10375,61.0,Male,Delhi,82725,37.0,49.0,5.0,2.0,Grocery,6326,77.0
10376,45.0,Female,Mumbai,98847,96.0,31.0,6.0,8.0,Electronics,4256,43.0
10377,47.0,Male,Delhi,48486,60.0,34.0,15.0,3.0,Electronics,8537,8.0
10378,46.0,Male,Pune,53658,12.0,31.0,4.0,1.0,Home Decor,3434,63.0
10379,63.0,Female,Pune,53390,32.0,33.0,10.0,7.0,Grocery,3429,120.0
10380,23.0,Male,Hyderabad,67831,81.0,36.0,19.0,12.0,Grocery,2864,63.0
10381,52.0,Male,Pune,71497,4.0,4.0,9.0,3.0,Electronics,4785,6.0
10382,58.0,Male,Hyderabad,78104,33.0,44.0,10.0,4.0,Home Decor,3921,74.0
10383,54.0,Female,Mumbai,119327,43.0,27.0,4.0,5.0,Electronics,4295,52.0
10384,41.0,Male,Pune,88031,9.0,27.0,4.0,1.0,Electronics,7048,21.0
10385,46.0,Male,Mumbai,57130,98.0,7.0,6.0,11.0,Electronics,4666,142.0
10386,66.0,Male,Mumbai,69918,51.0,26.0,8.0,11.0,Electronics,4249,116.0
10387,63.0,Male,Pune,107623,94.0,15.0,16.0,9.0,Grocery,5571,58.0
10388,48.0,Male,Mumbai,89546,20.0,17.0,8.0,7.0,Fashion,5373,153.0
10389,52.0,Male,Pune,107294,39.0,24.0,16.0,2.0,Grocery,6507,56.0
10390,50.0,Female,Pune,57932,23.0,47.0,6.0,13.0,Home Decor,6672,83.0
10391,69.0,Female,Pune,52208,41.0,0.0,17.0,1.0,Fashion,5905,9.0
10392,38.0,Male,Delhi,52573,44.0,7.0,1.0,14.0,Electronics,6875,164.0
10393,49.0,Female,Mumbai,59950,35.0,20.0,19.0,11.0,Grocery,3641,133.0
10394,,,,43417,,,,,,4761,
10395,50.0,Male,Pune,77379,58.0,23.0,17.0,3.0,Electronics,5246,94.0
10396,20.0,Female,Mumbai,77809,48.0,36.0,17.0,12.0,Grocery,5175,135.0
10397,35.0,Female,Hyderabad,103469,87.0,25.0,12.0,3.0,Fashion,11160,134.0
10398,42.0,Female,Pune,25993,58.0,46.0,12.0,8.0,Grocery,7195,52.0
10399,59.0,Female,Pune,46396,57.0,13.0,6.0,5.0,Fashion,7120,106.0
10400,48.0,Female,Bangalore,90139,87.0,28.0,7.0,9.0,Home Decor,4425,55.0
10401,20.0,Female,Delhi,74586,39.0,29.0,8.0,3.0,Grocery,4866,14.0
10402,57.0,Female,Delhi,71120,28.0,2.0,3.0,6.0,Grocery,6530,129.0
10403,63.0,Female,Pune,101596,64.0,6.0,17.0,4.0,Fashion,8005,165.0
10404,41.0,Male,Mumbai,44751,62.0,35.0,8.0,8.0,Home Decor,3291,49.0
10405,67.0,Male,Hyderabad,51781,83.0,10.0,11.0,12.0,Grocery,4054,140.0
10406,49.0,Female,Hyderabad,48837,62.0,31.0,18.0,1.0,Home Decor,4602,133.0
10407,64.0,Female,Mumbai,19677,94.0,11.0,16.0,4.0,Home Decor,5519,70.0
10408,39.0,Male,Pune,73320,85.0,14.0,13.0,7.0,Grocery,6545,116.0
10409,40.0,Female,Hyderabad,56928,88.0,37.0,9.0,9.0,Electronics,6433,119.0
10410,19.0,Female,Delhi,51677,85.0,23.0,19.0,13.0,Fashion,5908,139.0
10411,44.0,Male,Mumbai,47164,26.0,0.0,7.0,1.0,Grocery,3479,79.0
10412,59.0,Male,Bangalore,69556,51.0,17.0,17.0,8.0,Home Decor,4657,50.0
10413,19.0,Male,Pune,50036,50.0,45.0,8.0,2.0,Fashion,2325,125.0
10414,43.0,Female,Mumbai,75539,36.0,6.0,8.0,4.0,Grocery,6957,55.0
10415,34.0,Female,Hyderabad,81479,26.0,41.0,3.0,4.0,Fashion,5067,92.0
10416,57.0,Male,Pune,62635,33.0,40.0,16.0,14.0,Fashion,2671,3.0
10417,50.0,Male,Delhi,60938,100.0,1.0,12.0,8.0,Home Decor,9706,120.0
10418,26.0,Female,Pune,74637,68.0,39.0,15.0,11.0,Electronics,-95,144.0
10419,60.0,Male,Pune,69278,73.0,30.0,4.0,2.0,Electronics,4874,173.0
10420,65.0,Female,Delhi,103253,8.0,32.0,7.0,7.0,Fashion,7628,81.0
10421,56.0,Female,Delhi,77956,66.0,29.0,11.0,3.0,Home Decor,4029,164.0
10422,46.0,Male,Pune,97389,93.0,30.0,5.0,9.0,Home Decor,5330,19.0
10423,59.0,Male,Delhi,85262,23.0,33.0,13.0,5.0,Grocery,5957,132.0
10424,43.0,Female,Mumbai,37039,70.0,6.0,11.0,14.0,Fashion,425,59.0
10425,52.0,Male,Delhi,56043,55.0,24.0,5.0,12.0,Grocery,2820,89.0
10426,67.0,Male,Delhi,68797,43.0,15.0,8.0,8.0,Home Decor,4879,140.0
10427,42.0,Male,Pune,91711,100.0,21.0,17.0,5.0,Fashion,4835,63.0
10428,41.0,Male,Mumbai,118195,21.0,35.0,11.0,1.0,Electronics,2307,27.0
10429,30.0,Female,Bangalore,57896,22.0,26.0,19.0,9.0,Electronics,4960,125.0
10430,24.0,Female,Bangalore,71381,9.0,16.0,18.0,10.0,Grocery,6070,152.0
10431,53.0,Female,Hyderabad,89997,34.0,3.0,10.0,11.0,Fashion,7579,154.0
10432,62.0,Female,Delhi,68554,59.0,34.0,5.0,12.0,Home Decor,5416,22.0
10433,37.0,Male,Delhi,111102,26.0,40.0,1.0,7.0,Grocery,3182,70.0
10434,18.0,Male,Mumbai,36305,1.0,21.0,17.0,4.0,Electronics,6144,19.0
10435,25.0,Female,Bangalore,86950,100.0,46.0,17.0,7.0,Home Decor,6378,101.0
10436,63.0,Female,Hyderabad,86705,5.0,34.0,1.0,5.0,Fashion,4673,162.0
10437,33.0,Male,Mumbai,98800,41.0,43.0,1.0,10.0,Electronics,4247,139.0
10438,31.0,Female,Delhi,71551,63.0,14.0,9.0,14.0,Home Decor,4083,120.0
10439,29.0,Female,Bangalore,92288,22.0,39.0,4.0,9.0,Electronics,6253,88.0
10440,68.0,Male,Hyderabad,63771,68.0,43.0,9.0,2.0,Fashion,4716,173.0
10441,40.0,Female,Pune,49965,48.0,20.0,14.0,4.0,Grocery,5667,37.0
10442,32.0,Male,Bangalore,46319,66.0,12.0,15.0,6.0,Home Decor,3508,151.0
10443,45.0,Male,Hyderabad,33964,16.0,46.0,16.0,11.0,Home Decor,5146,168.0
10444,51.0,Female,Mumbai,58966,80.0,10.0,16.0,5.0,Fashion,2797,171.0
10445,19.0,Male,Pune,77787,53.0,48.0,13.0,1.0,Electronics,3831,4.0
10446,49.0,Female,Hyderabad,64796,86.0,26.0,14.0,9.0,Electronics,5093,82.0
10447,40.0,Male,Hyderabad,74949,65.0,30.0,9.0,9.0,Electronics,3513,15.0
10448,39.0,Female,Delhi,100871,79.0,43.0,9.0,3.0,Home Decor,4206,151.0
10449,68.0,Female,Bangalore,57062,64.0,31.0,4.0,4.0,Home Decor,6518,140.0
10450,42.0,Female,Delhi,128507,88.0,29.0,10.0,4.0,Electronics,4405,68.0
10451,39.0,Male,Pune,88881,68.0,17.0,3.0,10.0,Home Decor,4270,68.0
10452,39.0,Male,Hyderabad,65076,63.0,15.0,9.0,8.0,Grocery,3222,169.0
10453,66.0,Female,Delhi,64509,62.0,34.0,19.0,6.0,Fashion,3957,105.0
10454,69.0,Male,Bangalore,44796,82.0,8.0,16.0,2.0,Fashion,4987,59.0
10455,59.0,Female,Pune,69357,81.0,38.0,16.0,4.0,Home Decor,6266,58.0
10456,23.0,Female,Mumbai,15960,71.0,36.0,17.0,1.0,Grocery,1929,120.0
10457,32.0,Male,Delhi,101394,45.0,9.0,18.0,3.0,Grocery,6607,151.0
10458,60.0,Female,Pune,-415,52.0,11.0,10.0,4.0,Electronics,4236,129.0
10459,54.0,Male,Mumbai,71043,74.0,7.0,19.0,8.0,Fashion,4811,56.0
10460,50.0,Female,Delhi,41400,65.0,2.0,15.0,3.0,Fashion,6409,4.0
10461,25.0,Male,Pune,52470,2.0,18.0,15.0,5.0,Fashion,9449,29.0
10462,61.0,Female,Pune,55696,49.0,10.0,11.0,1.0,Home Decor,6089,17.0
10463,61.0,Female,Delhi,118140,22.0,7.0,8.0,13.0,Grocery,4017,177.0
10464,22.0,Male,Pune,42418,96.0,25.0,16.0,4.0,Electronics,5370,51.0
10465,56.0,Female,Hyderabad,92856,29.0,44.0,10.0,2.0,Home Decor,5842,177.0
10466,,,,99010,,,,,,2194,
10467,23.0,Male,Pune,11539,81.0,9.0,15.0,5.0,Home Decor,2832,44.0
10468,62.0,Female,Mumbai,54616,76.0,17.0,5.0,3.0,Fashion,5805,116.0
10469,,,,107111,,,,,,6058,
10470,69.0,Female,Hyderabad,37130,94.0,38.0,16.0,6.0,Grocery,5756,57.0
10471,47.0,Male,Delhi,99956,30.0,25.0,18.0,12.0,Grocery,6302,32.0
10472,64.0,Female,Pune,69553,84.0,10.0,16.0,2.0,Home Decor,4259,159.0
10473,,,,68472,,,,,,7161,
10474,57.0,Female,Mumbai,71737,71.0,2.0,1.0,4.0,Home Decor,8643,160.0
10475,69.0,Male,Hyderabad,78564,50.0,6.0,19.0,5.0,Electronics,3710,108.0
10476,33.0,Male,Mumbai,46109,71.0,3.0,10.0,13.0,Grocery,2481,42.0
10477,30.0,Male,Mumbai,63489,60.0,39.0,13.0,9.0,Grocery,4853,122.0
10478,67.0,Male,Hyderabad,79264,30.0,7.0,11.0,6.0,Grocery,6756,34.0
10479,59.0,Female,Delhi,74422,12.0,37.0,15.0,7.0,Grocery,6322,165.0
10480,47.0,Female,Pune,78730,49.0,12.0,2.0,14.0,Electronics,5286,144.0
10481,36.0,Male,Delhi,52032,95.0,11.0,6.0,11.0,Grocery,377,85.0
10482,34.0,Male,Bangalore,85807,82.0,34.0,11.0,8.0,Home Decor,3613,141.0
10483,36.0,Male,Bangalore,73161,46.0,37.0,15.0,9.0,Grocery,7209,122.0
10484,45.0,Female,Bangalore,30482,43.0,42.0,9.0,14.0,Electronics,1508,120.0
10485,43.0,Male,Hyderabad,56715,2.0,35.0,12.0,5.0,Fashion,5041,82.0
10486,54.0,Male,Mumbai,47612,97.0,46.0,4.0,8.0,Fashion,3853,120.0
10487,,,,47290,,,,,,6307,
10488,40.0,Female,Pune,58087,98.0,14.0,3.0,10.0,Fashion,1665,105.0
10489,26.0,Male,Bangalore,85336,80.0,48.0,17.0,9.0,Electronics,4397,82.0
10490,29.0,Female,Delhi,54330,54.0,33.0,13.0,2.0,Grocery,5313,92.0
10491,18.0,Male,Bangalore,75626,35.0,38.0,8.0,13.0,Electronics,4296,163.0
10492,18.0,Female,Bangalore,71529,52.0,25.0,12.0,12.0,Fashion,6205,165.0
10493,64.0,Male,Pune,50523,33.0,47.0,12.0,5.0,Fashion,1917,40.0
10494,51.0,Male,Hyderabad,61379,85.0,4.0,12.0,6.0,Grocery,2755,136.0
10495,49.0,Male,Mumbai,91621,84.0,47.0,2.0,4.0,Fashion,4347,54.0
10496,65.0,Male,Hyderabad,73745,72.0,24.0,10.0,8.0,Grocery,5673,89.0
10497,42.0,Female,Delhi,83720,51.0,33.0,9.0,10.0,Grocery,6025,135.0
10498,,,,101812,,,,,,5345,
10499,62.0,Female,Delhi,80873,97.0,3.0,4.0,11.0,Home Decor,3160,97.0
10500,18.0,Female,Delhi,21982,62.0,33.0,14.0,13.0,Home Decor,3805,56.0
10501,33.0,Male,Mumbai,76764,61.0,26.0,16.0,5.0,Electronics,7211,104.0
10502,,,,54547,,,,,,9042,
10503,22.0,Female,Mumbai,115257,37.0,28.0,2.0,3.0,Fashion,6217,177.0
10504,39.0,Female,Hyderabad,79981,30.0,4.0,6.0,8.0,Home Decor,5688,125.0
10505,46.0,Female,Delhi,55064,95.0,17.0,3.0,11.0,Grocery,2692,78.0
10506,20.0,Female,Bangalore,84162,97.0,3.0,19.0,5.0,Grocery,5393,8.0
10507,29.0,Female,Bangalore,72269,11.0,0.0,13.0,14.0,Grocery,1628,84.0
10508,43.0,Male,Delhi,27051,53.0,49.0,17.0,3.0,Grocery,7627,82.0
10509,33.0,Male,Mumbai,457880,41.0,19.0,14.0,5.0,Electronics,24480,88.0
10510,68.0,Male,Pune,59861,5.0,5.0,11.0,9.0,Fashion,4884,174.0
10511,54.0,Female,Mumbai,105515,66.0,19.0,16.0,3.0,Home Decor,2683,67.0
10512,39.0,Female,Delhi,66889,13.0,19.0,11.0,12.0,Electronics,5363,117.0
10513,46.0,Female,Delhi,105982,63.0,45.0,18.0,10.0,Fashion,1995,174.0
10514,31.0,Female,Pune,80622,82.0,26.0,2.0,7.0,Electronics,4371,78.0
10515,45.0,Male,Hyderabad,94353,90.0,25.0,8.0,8.0,Grocery,5830,67.0
10516,22.0,Male,Hyderabad,57704,25.0,31.0,14.0,5.0,Electronics,3574,42.0
10517,64.0,Female,Pune,78825,44.0,9.0,2.0,3.0,Electronics,4919,64.0
10518,66.0,Male,Hyderabad,26844,14.0,17.0,13.0,11.0,Grocery,9660,128.0
10519,47.0,Male,Bangalore,66824,69.0,40.0,10.0,6.0,Grocery,1423,73.0
10520,63.0,Female,Hyderabad,32886,59.0,11.0,8.0,13.0,Home Decor,3455,90.0
10521,69.0,Female,Hyderabad,41425,56.0,9.0,7.0,12.0,Home Decor,4482,7.0
10522,22.0,Female,Hyderabad,47729,52.0,23.0,13.0,3.0,Fashion,3938,7.0
10523,29.0,Female,Bangalore,86510,66.0,23.0,19.0,9.0,Home Decor,5905,122.0
10524,33.0,Female,Hyderabad,66315,68.0,37.0,15.0,2.0,Home Decor,6080,164.0
10525,43.0,Female,Bangalore,70785,12.0,45.0,2.0,13.0,Fashion,5090,116.0
10526,43.0,Male,Pune,65635,75.0,24.0,5.0,3.0,Electronics,5272,13.0
10527,65.0,Male,Mumbai,97018,68.0,7.0,19.0,7.0,Electronics,1405,20.0
10528,38.0,Female,Pune,70101,43.0,13.0,1.0,14.0,Electronics,5945,53.0
10529,56.0,Male,Mumbai,76220,73.0,42.0,7.0,14.0,Grocery,5386,86.0
10530,53.0,Female,Pune,55743,74.0,30.0,18.0,10.0,Fashion,3613,97.0
10531,,,,98735,,,,,,8237,
10532,47.0,Female,Mumbai,100609,6.0,15.0,1.0,5.0,Home Decor,4852,125.0
10533,54.0,Female,Delhi,69077,15.0,19.0,7.0,5.0,Home Decor,5450,102.0
10534,40.0,Male,Mumbai,55392,42.0,37.0,17.0,5.0,Home Decor,4918,116.0
10535,27.0,Female,Mumbai,29600,31.0,46.0,6.0,4.0,Fashion,1698,90.0
10536,22.0,Male,Delhi,48285,86.0,14.0,12.0,9.0,Fashion,2975,96.0
10537,53.0,Female,Hyderabad,15822,53.0,13.0,15.0,6.0,Home Decor,4446,61.0
10538,51.0,Female,Hyderabad,47233,6.0,11.0,13.0,13.0,Grocery,6964,56.0
10539,69.0,Female,Delhi,78924,33.0,33.0,12.0,12.0,Grocery,4084,94.0
10540,48.0,Male,Bangalore,68740,29.0,7.0,2.0,13.0,Electronics,5411,40.0
10541,27.0,Female,Mumbai,128081,21.0,18.0,18.0,8.0,Electronics,5909,81.0
10542,36.0,Female,Mumbai,60723,54.0,45.0,4.0,8.0,Electronics,3400,63.0
10543,49.0,Female,Delhi,58771,56.0,4.0,10.0,5.0,Electronics,3128,132.0
10544,18.0,Male,Delhi,96569,94.0,26.0,11.0,12.0,Electronics,3640,154.0
10545,22.0,Male,Bangalore,21826,21.0,40.0,6.0,9.0,Fashion,3514,95.0
10546,62.0,Male,Hyderabad,32955,100.0,12.0,6.0,2.0,Fashion,2825,62.0
10547,21.0,Female,Pune,86596,55.0,31.0,9.0,14.0,Grocery,6724,146.0
10548,33.0,Male,Hyderabad,65114,58.0,30.0,13.0,8.0,Grocery,6170,10.0
10549,41.0,Female,Mumbai,65687,64.0,40.0,5.0,3.0,Fashion,2834,36.0
10550,33.0,Male,Delhi,46571,86.0,45.0,6.0,7.0,Grocery,5335,130.0
10551,19.0,Male,Bangalore,75994,46.0,36.0,4.0,13.0,Home Decor,4355,60.0
10552,66.0,Female,Hyderabad,49799,84.0,1.0,6.0,9.0,Grocery,4760,175.0
10553,45.0,Male,Bangalore,71818,22.0,6.0,18.0,14.0,Home Decor,5066,73.0
10554,49.0,Female,Hyderabad,41037,60.0,47.0,13.0,11.0,Home Decor,2041,160.0
10555,44.0,Female,Mumbai,65440,11.0,10.0,3.0,5.0,Electronics,1016,179.0
10556,37.0,Male,Pune,120621,47.0,10.0,10.0,11.0,Grocery,5040,67.0
10557,41.0,Female,Bangalore,59376,31.0,22.0,4.0,8.0,Home Decor,4223,81.0
10558,29.0,Female,Bangalore,66706,77.0,30.0,15.0,4.0,Grocery,4554,77.0
10559,67.0,Male,Pune,64936,18.0,43.0,12.0,14.0,Grocery,3701,68.0
10560,52.0,Male,Bangalore,74363,22.0,44.0,15.0,1.0,Fashion,4975,82.0
10561,50.0,Female,Bangalore,81703,56.0,7.0,10.0,1.0,Fashion,1645,56.0
10562,50.0,Male,Hyderabad,76430,17.0,31.0,12.0,6.0,Electronics,5052,99.0
10563,68.0,Female,Hyderabad,76982,38.0,47.0,8.0,8.0,Grocery,-116,14.0
10564,60.0,Female,Pune,65479,25.0,20.0,3.0,10.0,Fashion,3522,144.0
10565,54.0,Male,Mumbai,72507,32.0,30.0,7.0,2.0,Home Decor,4028,76.0
10566,29.0,Male,Bangalore,64651,15.0,0.0,18.0,11.0,Home Decor,1313,75.0
10567,20.0,Male,Mumbai,24691,13.0,12.0,3.0,4.0,Electronics,7526,66.0
10568,18.0,Male,Pune,135765,58.0,10.0,15.0,3.0,Home Decor,4803,33.0
10569,50.0,Female,Pune,88204,90.0,28.0,2.0,13.0,Grocery,3482,13.0
10570,57.0,Female,Hyderabad,45517,50.0,3.0,15.0,9.0,Home Decor,8762,30.0
10571,27.0,Male,Bangalore,75751,11.0,35.0,13.0,3.0,Electronics,5440,26.0
10572,60.0,Male,Delhi,36346,13.0,14.0,10.0,11.0,Electronics,5697,114.0
10573,61.0,Female,Pune,57644,97.0,2.0,8.0,8.0,Home Decor,4516,13.0
10574,46.0,Female,Bangalore,32950,50.0,28.0,16.0,14.0,Grocery,3884,68.0
10575,30.0,Female,Mumbai,68720,38.0,20.0,16.0,7.0,Fashion,5376,123.0
10576,29.0,Female,Hyderabad,30466,1.0,1.0,2.0,1.0,Grocery,-711,33.0
10577,48.0,Male,Mumbai,79710,39.0,5.0,9.0,8.0,Grocery,1216,143.0
10578,63.0,Female,Pune,87055,27.0,30.0,8.0,9.0,Grocery,1951,145.0
10579,19.0,Female,Pune,49325,36.0,23.0,11.0,8.0,Home Decor,173,6.0
10580,68.0,Male,Mumbai,74022,32.0,39.0,1.0,10.0,Fashion,5891,5.0
10581,67.0,Female,Pune,48000,41.0,16.0,11.0,10.0,Grocery,3418,161.0
10582,52.0,Female,Bangalore,82793,15.0,4.0,18.0,1.0,Fashion,7273,54.0
10583,40.0,Male,Pune,52784,31.0,1.0,15.0,11.0,Electronics,4416,144.0
10584,34.0,Male,Hyderabad,89724,6.0,11.0,9.0,13.0,Fashion,3081,174.0
10585,43.0,Male,Bangalore,24710,89.0,4.0,9.0,11.0,Home Decor,4533,152.0
10586,25.0,Female,Delhi,44875,52.0,41.0,1.0,7.0,Electronics,6890,125.0
10587,46.0,Female,Pune,42279,82.0,40.0,7.0,13.0,Electronics,4167,5.0
10588,43.0,Male,Pune,75083,22.0,19.0,12.0,9.0,Grocery,7161,125.0
10589,27.0,Male,Hyderabad,83877,31.0,7.0,10.0,14.0,Fashion,6860,76.0
10590,,,,77015,,,,,,3520,
10591,51.0,Male,Mumbai,57275,73.0,5.0,16.0,2.0,Electronics,3687,169.0
10592,68.0,Male,Mumbai,122,46.0,10.0,6.0,14.0,Fashion,3576,81.0
10593,58.0,Male,Mumbai,70967,67.0,2.0,11.0,8.0,Fashion,2255,113.0
10594,24.0,Female,Hyderabad,89701,97.0,30.0,19.0,9.0,Electronics,1688,20.0
10595,21.0,Female,Mumbai,137012,91.0,27.0,19.0,7.0,Electronics,3666,178.0
10596,67.0,Female,Mumbai,59390,43.0,46.0,18.0,12.0,Fashion,-211,125.0
10597,62.0,Female,Delhi,53367,1.0,42.0,15.0,13.0,Home Decor,2385,35.0
10598,28.0,Female,Mumbai,78006,44.0,4.0,16.0,5.0,Fashion,5605,178.0
10599,46.0,Female,Pune,63596,57.0,25.0,14.0,8.0,Home Decor,1852,161.0
10600,53.0,Male,Hyderabad,101884,9.0,15.0,8.0,6.0,Electronics,7194,67.0
10601,42.0,Female,Bangalore,49795,5.0,30.0,8.0,12.0,Grocery,5811,138.0
10602,38.0,Female,Delhi,63778,79.0,27.0,2.0,4.0,Fashion,8320,41.0
10603,53.0,Male,Hyderabad,91905,9.0,6.0,6.0,1.0,Electronics,8742,168.0
10604,27.0,Female,Hyderabad,77709,45.0,37.0,13.0,6.0,Electronics,6095,134.0
10605,54.0,Female,Pune,99030,92.0,8.0,13.0,8.0,Grocery,3428,161.0
10606,26.0,Male,Mumbai,59085,77.0,38.0,12.0,3.0,Fashion,1291,16.0
10607,41.0,Male,Pune,101582,24.0,34.0,2.0,12.0,Electronics,1658,24.0
10608,52.0,Male,Mumbai,28403,74.0,42.0,12.0,7.0,Home Decor,8531,60.0
10609,66.0,Female,Mumbai,29404,42.0,26.0,17.0,13.0,Grocery,1616,121.0
10610,52.0,Male,Hyderabad,101975,22.0,11.0,6.0,12.0,Home Decor,4171,74.0
10611,65.0,Female,Mumbai,70183,60.0,24.0,7.0,7.0,Fashion,7009,139.0
10612,53.0,Female,Delhi,93020,86.0,42.0,6.0,9.0,Home Decor,2852,172.0
10613,35.0,Female,Delhi,72486,37.0,28.0,4.0,1.0,Grocery,7240,3.0
